Team,Year,Playoff_Success,Previous_Year_Cluster,Cluster,Coaches,salary,Num_Teams,Player_Status,Age,Player
MIA,2019,0,"[18.0, 8.0, 13.0, 18.0, 12.0, 18.0, 4.0, 1.0, 9.0, 9.0, 5.0, 9.0, 3.0, 9.0, 9.0, 0.0, 9.0, 18.0]","[18.0, 3.0, 9.0, 3.0, 13.0, 16.0, 4.0, 18.0, 7.0, 9.0, 13.0, 9.0, 5.0, 0.0, 9.0, 0.0, 7.0, 17.0]",E. Spoelstra (39-43),"[2955840.0, nan, 12705000.0, 77250.0, 2393887.0, 94740.0, nan, 24434262.0, 14420700.0, 9367200.0, 3448926.0, 13537527.0, 1544951.0, 20421546.0, 19245370.0, 2393887.0, 8653076.0, 385000.0]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1]","['With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'Rookie']","[21.0, 21.0, 27.0, 24.0, 37.0, 22.0, nan, 29.0, 31.0, 25.0, 22.0, 27.0, 27.0, 30.0, 26.0, 38.0, 31.0, 22.0]","['Bam Adebayo', 'Derrick Jones Jr.', 'Dion Waiters', 'Duncan Robinson', 'Dwyane Wade', 'Emanuel Terry', 'Goran DragiAAAAAAAA', 'Hassan Whiteside', 'James Johnson', 'Josh Richardson', 'Justise Winslow', 'Kelly Olynyk', 'Rodney McGruder', 'Ryan Anderson', 'Tyler Johnson', 'Udonis Haslem', 'Wayne Ellington', 'Yante Maten']"
MIA,2020,10,"[12.0, 18.0, 18.0, 6.0, 3.0, 9.0, 3.0, 18.0, 4.0, 9.0, 7.0, 11.0, 13.0, 9.0, 18.0, 18.0, 14.0, 9.0, 7.0, 5.0, 0.0]","[12.0, 1.0, 19.0, 17.0, 9.0, 7.0, 9.0, 17.0, 4.0, 9.0, 7.0, 2.0, 5.0, 9.0, 9.0, 17.0, 8.0, 9.0, 7.0, 9.0, 7.0]",E. Spoelstra (44-29),"[17185185.0, 3454080.0, 466918.0, nan, nan, 375385.0, 1416852.0, 79568.0, 19217900.0, 7815533.0, 15349400.0, 32742000.0, 13000000.0, 12667885.0, 1416852.0, 79568.0, 898310.0, 11286515.0, 13290395.0, 3640200.0, 2564753.0]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","['With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'Rookie', 'Rookie', 'With team last year', 'With team last year', 'Rookie', 'NOT with team last year']","[36.0, 22.0, 23.0, 24.0, 22.0, 28.0, 25.0, 23.0, nan, 29.0, 32.0, 30.0, 23.0, 28.0, 24.0, 23.0, 20.0, 27.0, 28.0, 20.0, 39.0]","['Andre Iguodala', 'Bam Adebayo', 'Chris Silva', 'Daryl Macon', 'Derrick Jones Jr.', 'Dion Waiters', 'Duncan Robinson', 'Gabe Vincent', 'Goran Dragi?', 'Jae Crowder', 'James Johnson', 'Jimmy Butler', 'Justise Winslow', 'Kelly Olynyk', 'Kendrick Nunn', 'Kyle Alexander', 'KZ Okpala', 'Meyers Leonard', 'Solomon Hill', 'Tyler Herro', 'Udonis Haslem']"
MIA,2021,1,"[12.0, 7.0, 1.0, 19.0, 14.0, 9.0, 17.0, 4.0, 2.0, 9.0, 9.0, 8.0, 6.0, 8.0, 9.0, 9.0, 3.0, 7.0, 9.0, 7.0, 13.0]","[12.0, 7.0, 1.0, 8.0, 8.0, 9.0, 3.0, 4.0, 2.0, 9.0, 9.0, 3.0, 17.0, 3.0, 7.0, 3.0, 19.0, 7.0, 9.0, 8.0, 13.0]",E. Spoelstra (40-32),"[15000000.0, 5635000.0, 5115492.0, 1517981.0, 3447478.0, 1663861.0, 660750.0, 18000000.0, 34379100.0, 12819650.0, 1663861.0, 1517981.0, nan, 647098.0, 9400000.0, 7150000.0, 2582160.0, 12800000.0, 3822240.0, 2564753.0, 21000000.0]","[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3]","['With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year']","[37.0, 30.0, 23.0, 24.0, 31.0, 26.0, 24.0, nan, 31.0, 29.0, 25.0, 21.0, 27.0, 24.0, 28.0, 32.0, 21.0, 35.0, 21.0, 40.0, 28.0]","['Andre Iguodala', 'Avery Bradley', 'Bam Adebayo', 'Chris Silva', 'Dewayne Dedmon', 'Duncan Robinson', 'Gabe Vincent', 'Goran Dragi?', 'Jimmy Butler', 'Kelly Olynyk', 'Kendrick Nunn', 'KZ Okpala', 'Maurice Harkless', 'Max Strus', 'Meyers Leonard', 'Nemanja Bjelica', 'Precious Achiuwa', 'Trevor Ariza', 'Tyler Herro', 'Udonis Haslem', 'Victor Oladipo']"
MIA,2022,6,"[1.0, 6.0, 17.0, 8.0, 9.0, 3.0, 17.0, 18.0, 2.0, 6.0, 2.0, 3.0, 18.0, 7.0, 3.0, 3.0, 3.0, 18.0, 7.0, 9.0, 8.0, 13.0]","[1.0, 9.0, 19.0, 19.0, 9.0, 9.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 0.0, 7.0, 9.0, 3.0, 3.0, 19.0, 12.0, 9.0, 7.0, 7.0]",E. Spoelstra (53-29),"[28103500.0, 844011.0, 479650.0, 5256308.0, 15650000.0, 1669178.0, 547701.0, nan, 36016200.0, 383079.0, 26984128.0, 1782621.0, 236632.0, 2641691.0, 1669178.0, 257902.0, 534993.0, 1489065.0, nan, 4004280.0, 2641691.0, 2389641.0]","[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]","['With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year']","[24.0, 26.0, 25.0, 32.0, 27.0, 25.0, 25.0, 22.0, 32.0, 24.0, 35.0, 22.0, 23.0, 32.0, 25.0, 27.0, 28.0, 23.0, 36.0, 22.0, 41.0, 29.0]","['Bam Adebayo', 'Caleb Martin', 'Chris Silva', 'Dewayne Dedmon', 'Duncan Robinson', 'Gabe Vincent', 'Haywood Highsmith', 'Javonte Smart', 'Jimmy Butler', 'Kyle Guy', 'Kyle Lowry', 'KZ Okpala', 'Marcus Garrett', 'Markieff Morris', 'Max Strus', 'Mychal Mulder', 'Nik Stauskas', 'Omer Yurtseven', 'P.J. Tucker', 'Tyler Herro', 'Udonis Haslem', 'Victor Oladipo']"
MIA,2023,10,"[1.0, 9.0, 14.0, 19.0, 18.0, 9.0, 9.0, 3.0, 18.0, 18.0, 2.0, 9.0, 2.0, 9.0, 18.0, 19.0, 18.0, 9.0, 7.0, 7.0]","[1.0, 9.0, 19.0, 19.0, 17.0, 7.0, 9.0, 3.0, 3.0, 3.0, 2.0, 7.0, 9.0, 9.0, 4.0, 3.0, 19.0, 9.0, 7.0, 7.0]",E. Spoelstra (44-38),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]","['With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'With team last year', 'Rookie', 'Rookie', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'Rookie', 'With team last year', 'With team last year', 'With team last year']","[25.0, 27.0, 30.0, 33.0, 25.0, 28.0, 26.0, 26.0, 23.0, 23.0, 33.0, 34.0, 36.0, 26.0, nan, 24.0, 22.0, 23.0, 42.0, 30.0]","['Bam Adebayo', 'Caleb Martin', 'Cody Zeller', 'Dewayne Dedmon', 'Dru Smith', 'Duncan Robinson', 'Gabe Vincent', 'Haywood Highsmith', 'Jamal Cain', 'Jamaree Bouyea', 'Jimmy Butler', 'Kevin Love', 'Kyle Lowry', 'Max Strus', 'Nikola Jovi?', 'Omer Yurtseven', 'Orlando Robinson', 'Tyler Herro', 'Udonis Haslem', 'Victor Oladipo']"
MIA,2024,1,"[15.0, 1.0, 9.0, 17.0, 9.0, 17.0, 7.0, 3.0, 5.0, 3.0, 2.0, 13.0, 7.0, 9.0, 4.0, 19.0, 7.0, 6.0, 13.0, 3.0, 9.0]","[0.0, 1.0, 9.0, 3.0, 7.0, 3.0, 9.0, 9.0, 5.0, 3.0, 2.0, 7.0, 9.0, 12.0, 4.0, 3.0, 7.0, 0.0, 9.0, 19.0, 9.0]",E. Spoelstra (46-36),"[212331.0, 32600060.0, 6802950.0, 559782.0, 8195122.0, 1801769.0, 18154000.0, 1902137.0, nan, 559782.0, 45183960.0, 2891467.0, 3835738.0, 29682540.0, 2352000.0, 1801769.0, nan, nan, 23205221.0, 2528233.0, 27000000.0]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1]","['NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year']","[24.0, 26.0, 28.0, 24.0, 31.0, 26.0, 29.0, 27.0, 22.0, 24.0, 34.0, 30.0, 35.0, 37.0, nan, 23.0, 35.0, 22.0, 29.0, 26.0, 24.0]","['Alondes Williams', 'Bam Adebayo', 'Caleb Martin', 'Cole Swider', 'Delon Wright', 'Dru Smith', 'Duncan Robinson', 'Haywood Highsmith', 'Jaime Jaquez Jr.', 'Jamal Cain', 'Jimmy Butler', 'Josh Richardson', 'Kevin Love', 'Kyle Lowry', 'Nikola Jovi?', 'Orlando Robinson', 'Patty Mills', 'R.J. Hampton', 'Terry Rozier', 'Thomas Bryant', 'Tyler Herro']"
MIL,1981,3,"[11.0, 11.0, 19.0, 19.0, 11.0, 19.0, 1.0, 11.0, 5.0, 19.0, 5.0, 5.0]","[1.0, 5.0, 19.0, 19.0, 11.0, 19.0, 1.0, 11.0, 5.0, 19.0, 11.0, 1.0]",D. Nelson (60-22),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year']","[32.0, 28.0, 29.0, 29.0, 27.0, 28.0, 24.0, 28.0, 25.0, 24.0, 26.0, 23.0]","['Bob Lanier', 'Brian Winters', 'Harvey Catchings', 'Harvey Catchings', 'Junior Bridgeman', 'Len Elmore', 'Marques Johnson', 'Mickey Johnson', 'Mike Evans', 'Pat Cummings', 'Quinn Buckner', 'Sidney Moncrief']"
MIL,1982,3,"[19.0, 5.0, 1.0, 3.0, 5.0, 19.0, 19.0, 19.0, 11.0, 20.0, 20.0, 1.0, 11.0, 5.0, 19.0, 11.0, 14.0, 19.0, 1.0]","[19.0, 0.0, 1.0, 15.0, 11.0, 0.0, 19.0, 19.0, 5.0, 3.0, 3.0, 1.0, 18.0, 0.0, 19.0, 11.0, 3.0, 5.0, 1.0]",D. Nelson (55-27),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]","['Rookie', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year']","[23.0, 34.0, 33.0, 25.0, 29.0, 26.0, 30.0, 30.0, 28.0, 30.0, 30.0, 25.0, 29.0, 26.0, 25.0, 27.0, 26.0, 27.0, 24.0]","['Alton Lister', 'Bob Dandridge', 'Bob Lanier', 'Brad Holland', 'Brian Winters', 'Geoff Crompton', 'Harvey Catchings', 'Harvey Catchings', 'Junior Bridgeman', 'Kevin Stacom', 'Kevin Stacom', 'Marques Johnson', 'Mickey Johnson', 'Mike Evans', 'Pat Cummings', 'Quinn Buckner', 'Robert Smith', 'Scott May', 'Sidney Moncrief']"
MIL,1983,6,"[19.0, 6.0, 1.0, 11.0, 13.0, 18.0, 19.0, 19.0, 5.0, 1.0, 18.0, 14.0, 5.0, 5.0, 19.0, 1.0, 5.0]","[18.0, 19.0, 18.0, 5.0, 5.0, 18.0, 19.0, 19.0, 5.0, 1.0, 19.0, 19.0, 5.0, 5.0, 17.0, 1.0, 5.0]",D. Nelson (51-31),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 2, 1, 2]","['NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year']","[24.0, 29.0, 34.0, 30.0, 34.0, 34.0, 31.0, 31.0, 29.0, 26.0, 30.0, 26.0, 24.0, 26.0, 31.0, 25.0, 35.0]","['Alton Lister', 'Armond Hill', 'Bob Lanier', 'Brian Winters', 'Charlie Criss', 'Dave Cowens', 'Harvey Catchings', 'Harvey Catchings', 'Junior Bridgeman', 'Marques Johnson', 'Mickey Johnson', 'Paul Mokeski', 'Paul Pressey', 'Phil Ford', 'Sam Pellom', 'Sidney Moncrief', 'Steve Mix']"
MIL,1984,6,"[18.0, 18.0, 5.0, 19.0, 19.0, 5.0, 5.0, 3.0, 5.0, 1.0, 9.0, 9.0, 19.0, 5.0, 19.0, 19.0, 1.0, 5.0]","[18.0, 1.0, 7.0, 19.0, 19.0, 11.0, 5.0, 8.0, 5.0, 11.0, 9.0, 9.0, 19.0, 5.0, 19.0, 0.0, 1.0, 5.0]",D. Nelson (50-32),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1]","['With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'With team last year']","[25.0, 35.0, 35.0, 32.0, 32.0, 30.0, 30.0, 24.0, 25.0, 27.0, 29.0, 29.0, 27.0, 25.0, 23.0, 24.0, 26.0, 35.0]","['Alton Lister', 'Bob Lanier', 'Charlie Criss', 'Harvey Catchings', 'Harvey Catchings', 'Junior Bridgeman', 'Kevin Grevey', 'Linton Townes', 'Lorenzo Romar', 'Marques Johnson', 'Mike Dunleavy', 'Mike Dunleavy', 'Paul Mokeski', 'Paul Pressey', 'Randy Breuer', 'Rory White', 'Sidney Moncrief', 'Tiny Archibald']"
MIL,1985,3,"[18.0, 14.0, 14.0, 5.0, 0.0, 3.0, 5.0, 19.0, 5.0, 0.0, 9.0, 9.0, 19.0, 5.0, 5.0, 19.0, 5.0, 1.0, 1.0]","[18.0, 19.0, 15.0, 9.0, 8.0, 19.0, 7.0, 19.0, 15.0, 16.0, 7.0, 7.0, 19.0, 11.0, 0.0, 19.0, 5.0, 2.0, 1.0]",D. Nelson (59-23),"[150000.0, nan, nan, 100000.0, nan, nan, 383000.0, nan, nan, 120000.0, nan, nan, 345000.0, 152000.0, 90000.0, 167000.0, 140000.0, 884000.0, 410000.0]","[1, 2, 3, 1, 3, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1]","['With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year']","[26.0, 26.0, 25.0, 24.0, 24.0, 22.0, 31.0, 24.0, 26.0, 24.0, 30.0, 30.0, 28.0, 26.0, 23.0, 24.0, 25.0, 27.0, 23.0]","['Alton Lister', 'Charles Davis', 'Chris Engler', 'Craig Hodges', 'David Thirdkill', 'Kenny Fields', 'Kevin Grevey', 'Larry Micheaux', 'Lorenzo Romar', 'Mark West', 'Mike Dunleavy', 'Mike Dunleavy', 'Paul Mokeski', 'Paul Pressey', 'Paul Thompson', 'Randy Breuer', 'Ricky Pierce', 'Sidney Moncrief', 'Terry Cummings']"
MIL,1986,6,"[18.0, 6.0, 19.0, 9.0, 0.0, 15.0, 3.0, 0.0, 19.0, 5.0, 19.0, 11.0, 19.0, 5.0, 2.0, 1.0]","[18.0, 3.0, 5.0, 9.0, 0.0, 0.0, 5.0, 3.0, 19.0, 19.0, 19.0, 11.0, 18.0, 11.0, 2.0, 1.0]",D. Nelson (57-25),"[300000.0, nan, 90000.0, 115000.0, nan, nan, 75000.0, 175332.0, 145000.0, nan, 370000.0, 242000.0, 182000.0, 150000.0, 884000.0, 633000.0]","[1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year']","[27.0, 26.0, 27.0, 25.0, 26.0, 25.0, 26.0, 23.0, 23.0, 30.0, 29.0, 27.0, 25.0, 26.0, 28.0, 24.0]","['Alton Lister', 'Bryan Warrick', 'Charles Davis', 'Craig Hodges', 'Derrick Rowland', 'Earl Jones', 'Jeff Lamp', 'Jerry Reynolds', 'Kenny Fields', 'Mike Glenn', 'Paul Mokeski', 'Paul Pressey', 'Randy Breuer', 'Ricky Pierce', 'Sidney Moncrief', 'Terry Cummings']"
MIL,1987,3,"[0.0, 0.0, 15.0, 9.0, 0.0, 7.0, 19.0, 1.0, 8.0, 3.0, 11.0, 7.0, 0.0, 0.0, 19.0, 19.0, 19.0, 19.0, 11.0, 18.0, 11.0, 3.0, 2.0, 1.0]","[19.0, 19.0, 0.0, 9.0, 0.0, 5.0, 19.0, 18.0, 0.0, 5.0, 11.0, 7.0, 0.0, 3.0, 8.0, 3.0, 0.0, 19.0, 11.0, 19.0, 1.0, 0.0, 7.0, 1.0]",D. Nelson (50-32),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Rookie', 'Rookie', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'Rookie', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year']","[21.0, 21.0, 27.0, 26.0, 28.0, 29.0, 27.0, 31.0, 27.0, 24.0, 33.0, 33.0, 22.0, 22.0, 24.0, 34.0, 31.0, 30.0, 28.0, 26.0, 27.0, 22.0, 29.0, 25.0]","['Cedric Henderson', 'Cedric Henderson', 'Chris Engler', 'Craig Hodges', 'Don Collins', 'Dudley Bradley', 'Hank McDowell', 'Jack Sikma', 'Jerome Henderson', 'Jerry Reynolds', 'John Lucas', 'Junior Bridgeman', 'Keith Smith', 'Keith Smith', 'Kenny Fields', 'Marvin Webster', 'Mike Glenn', 'Paul Mokeski', 'Paul Pressey', 'Randy Breuer', 'Ricky Pierce', 'Scott Skiles', 'Sidney Moncrief', 'Terry Cummings']"
MIL,1988,1,"[0.0, 5.0, 0.0, 9.0, 0.0, 5.0, 18.0, 11.0, 5.0, 11.0, 0.0, 14.0, 6.0, 19.0, 11.0, 19.0, 0.0, 1.0, 7.0, 1.0]","[17.0, 17.0, 0.0, 7.0, 0.0, 15.0, 1.0, 0.0, 5.0, 5.0, 0.0, 19.0, 0.0, 19.0, 11.0, 18.0, 0.0, 5.0, 5.0, 11.0]",D. Harris (42-40),"[nan, nan, 120000.0, 325000.0, 75000.0, 75000.0, 1600000.0, 290000.0, 181334.0, 600000.0, 75000.0, 125000.0, nan, 350000.0, 750000.0, 312500.0, nan, 225000.0, 784000.0, 1330000.0]","[2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Rookie', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year']","[23.0, 29.0, 24.0, 27.0, 23.0, 30.0, 32.0, 25.0, 25.0, 34.0, 29.0, 23.0, 27.0, 31.0, 29.0, 27.0, 23.0, 28.0, 30.0, 26.0]","['Andre Moore', 'Charles Davis', 'Conner Henry', 'Craig Hodges', 'Dave Hoppen', 'Dudley Bradley', 'Jack Sikma', 'Jay Humphries', 'Jerry Reynolds', 'John Lucas', 'John Stroeder', 'Larry Krystkowiak', 'Pace Mannion', 'Paul Mokeski', 'Paul Pressey', 'Randy Breuer', 'Rickie Winslow', 'Ricky Pierce', 'Sidney Moncrief', 'Terry Cummings']"
MIL,1989,3,"[0.0, 19.0, 1.0, 0.0, 5.0, 19.0, 0.0, 0.0, 7.0, 7.0, 19.0, 11.0, 18.0, 5.0, 5.0, 5.0, 11.0, 14.0, 13.0, 13.0]","[17.0, 19.0, 11.0, 11.0, 0.0, 18.0, 3.0, 3.0, 7.0, 7.0, 7.0, 11.0, 19.0, 7.0, 11.0, 9.0, 11.0, 0.0, 3.0, 3.0]",D. Harris (49-33),"[nan, 262000.0, 1600000.0, 410000.0, 400000.0, 145000.0, nan, nan, nan, nan, 375000.0, 800000.0, 950000.0, 300000.0, 250000.0, 1100000.0, 1400000.0, 100000.0, 325000.0, 325000.0]","[1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2]","['NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'Rookie', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year']","[24.0, 28.0, 33.0, 26.0, 23.0, 24.0, 25.0, 25.0, 34.0, 34.0, 32.0, 30.0, 28.0, 34.0, 29.0, 31.0, 27.0, 23.0, 28.0, 28.0]","['Andre Turner', 'Fred Roberts', 'Jack Sikma', 'Jay Humphries', 'Jeff Grayer', 'Larry Krystkowiak', 'Mark Davis', 'Mark Davis', 'Mike Dunleavy', 'Mike Dunleavy', 'Paul Mokeski', 'Paul Pressey', 'Randy Breuer', 'Rickey Green', 'Ricky Pierce', 'Sidney Moncrief', 'Terry Cummings', 'Tito Horford', 'Tony Brown', 'Tony Brown']"
MIL,1990,1,"[11.0, 19.0, 14.0, 0.0, 19.0, 7.0, 7.0, 18.0, 18.0, 11.0, 11.0, 0.0, 7.0, 18.0, 7.0, 7.0, 11.0, 19.0, 11.0, 0.0, 3.0, 3.0]","[11.0, 19.0, 9.0, 0.0, 18.0, 7.0, 7.0, 18.0, 18.0, 11.0, 11.0, 5.0, 15.0, 0.0, 7.0, 7.0, 5.0, 19.0, 11.0, 0.0, 5.0, 5.0]",D. Harris (44-38),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1200000.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1]","['With team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year']","[27.0, 28.0, 25.0, 23.0, 29.0, 34.0, 34.0, 25.0, 25.0, 34.0, 27.0, 24.0, 33.0, 25.0, 35.0, 35.0, 31.0, 29.0, 30.0, 24.0, 29.0, 29.0]","['Alvin Robertson', 'Ben Coleman', 'Brad Lohaus', 'Frank Kornet', 'Fred Roberts', 'Gerald Henderson', 'Gerald Henderson', 'Greg Anderson', 'Greg Anderson', 'Jack Sikma', 'Jay Humphries', 'Jeff Grayer', 'Jerry Sichting', 'Larry Krystkowiak', 'Mike Dunleavy', 'Mike Dunleavy', 'Paul Pressey', 'Randy Breuer', 'Ricky Pierce', 'Tito Horford', 'Tony Brown', 'Tony Brown']"
